,round,player_name,team_name,opponent_team_name,was_home,total_points
5,6,Nebiyou Perry,Östersunds FK,Djurgården,False,3
6,7,Nebiyou Perry,Östersunds FK,AIK,True,2
7,8,Nebiyou Perry,Östersunds FK,IK Sirius,True,0
8,9,Nebiyou Perry,Östersunds FK,Degerfors IF,False,0
9,10,Nebiyou Perry,Östersunds FK,IFK Göteborg,True,0
10,11,Nebiyou Perry,Östersunds FK,IF Elfsborg,False,0
11,12,Nebiyou Perry,Östersunds FK,Halmstads BK,True,0
12,13,Nebiyou Perry,Östersunds FK,Hammarby,True,0
13,14,Nebiyou Perry,Östersunds FK,BK Häcken,False,0
14,15,Nebiyou Perry,Östersunds FK,IFK Norrköping,True,0
15,16,Nebiyou Perry,Östersunds FK,Kalmar FF,True,0
0,1,Felix Hörberg,Östersunds FK,Kalmar FF,False,3
1,2,Felix Hörberg,Östersunds FK,Örebro SK,True,7
2,3,Felix Hörberg,Östersunds FK,Malmö FF,False,2
3,4,Felix Hörberg,Östersunds FK,Varbergs BoIS,True,2
4,5,Felix Hörberg,Östersunds FK,Mjällby AIF,False,4
5,6,Felix Hörberg,Östersunds FK,Djurgården,False,3
6,7,Felix Hörberg,Östersunds FK,AIK,True,2
7,8,Felix Hörberg,Östersunds FK,IK Sirius,True,13
8,9,Felix Hörberg,Östersunds FK,Degerfors IF,False,5
9,10,Felix Hörberg,Östersunds FK,IFK Göteborg,True,4
10,11,Felix Hörberg,Östersunds FK,IF Elfsborg,False,3
11,12,Felix Hörberg,Östersunds FK,Halmstads BK,True,4
12,13,Felix Hörberg,Östersunds FK,Hammarby,True,4
13,14,Felix Hörberg,Östersunds FK,BK Häcken,False,2
14,15,Felix Hörberg,Östersunds FK,IFK Norrköping,True,3
15,16,Felix Hörberg,Östersunds FK,Kalmar FF,True,0
0,1,Sebastian Karlsson Grach,Östersunds FK,Kalmar FF,False,0
1,2,Sebastian Karlsson Grach,Östersunds FK,Örebro SK,True,0
2,3,Sebastian Karlsson Grach,Östersunds FK,Malmö FF,False,1
3,4,Sebastian Karlsson Grach,Östersunds FK,Varbergs BoIS,True,1
4,5,Sebastian Karlsson Grach,Östersunds FK,Mjällby AIF,False,0
5,6,Sebastian Karlsson Grach,Östersunds FK,Djurgården,False,1
6,7,Sebastian Karlsson Grach,Östersunds FK,AIK,True,1
7,8,Sebastian Karlsson Grach,Östersunds FK,IK Sirius,True,0
8,9,Sebastian Karlsson Grach,Östersunds FK,Degerfors IF,False,1
9,10,Sebastian Karlsson Grach,Östersunds FK,IFK Göteborg,True,1
10,11,Sebastian Karlsson Grach,Östersunds FK,IF Elfsborg,False,1
11,12,Sebastian Karlsson Grach,Östersunds FK,Halmstads BK,True,2
12,13,Sebastian Karlsson Grach,Östersunds FK,Hammarby,True,2
13,14,Sebastian Karlsson Grach,Östersunds FK,BK Häcken,False,2
14,15,Sebastian Karlsson Grach,Östersunds FK,IFK Norrköping,True,7
15,16,Sebastian Karlsson Grach,Östersunds FK,Kalmar FF,True,0
0,1,Malcolm Stolt,Östersunds FK,Kalmar FF,False,0
1,2,Malcolm Stolt,Östersunds FK,Örebro SK,True,1
2,3,Malcolm Stolt,Östersunds FK,Malmö FF,False,0
3,4,Malcolm Stolt,Östersunds FK,Varbergs BoIS,True,1
4,5,Malcolm Stolt,Östersunds FK,Mjällby AIF,False,0
5,6,Malcolm Stolt,Östersunds FK,Djurgården,False,1
6,7,Malcolm Stolt,Östersunds FK,AIK,True,1
7,8,Malcolm Stolt,Östersunds FK,IK Sirius,True,0
8,9,Malcolm Stolt,Östersunds FK,Degerfors IF,False,0
9,10,Malcolm Stolt,Östersunds FK,IFK Göteborg,True,0
10,11,Malcolm Stolt,Östersunds FK,IF Elfsborg,False,0
11,12,Malcolm Stolt,Östersunds FK,Halmstads BK,True,3
12,13,Malcolm Stolt,Östersunds FK,Hammarby,True,0
13,14,Malcolm Stolt,Östersunds FK,BK Häcken,False,0
14,15,Malcolm Stolt,Östersunds FK,IFK Norrköping,True,0
15,16,Malcolm Stolt,Östersunds FK,Kalmar FF,True,0
0,1,Frank Arhin,Östersunds FK,Kalmar FF,False,4
1,2,Frank Arhin,Östersunds FK,Örebro SK,True,3
2,3,Frank Arhin,Östersunds FK,Malmö FF,False,0
3,4,Frank Arhin,Östersunds FK,Varbergs BoIS,True,0
4,5,Frank Arhin,Östersunds FK,Mjällby AIF,False,1
5,6,Frank Arhin,Östersunds FK,Djurgården,False,2
6,7,Frank Arhin,Östersunds FK,AIK,True,2
7,8,Frank Arhin,Östersunds FK,IK Sirius,True,3
8,9,Frank Arhin,Östersunds FK,Degerfors IF,False,2
9,10,Frank Arhin,Östersunds FK,IFK Göteborg,True,0
10,11,Frank Arhin,Östersunds FK,IF Elfsborg,False,1
11,12,Frank Arhin,Östersunds FK,Halmstads BK,True,3
12,13,Frank Arhin,Östersunds FK,Hammarby,True,0
13,14,Frank Arhin,Östersunds FK,BK Häcken,False,0
14,15,Frank Arhin,Östersunds FK,IFK Norrköping,True,0
15,16,Frank Arhin,Östersunds FK,Kalmar FF,True,0
0,1,Nikolaos Dosis,Östersunds FK,Kalmar FF,False,0
1,2,Nikolaos Dosis,Östersunds FK,Örebro SK,True,1
2,3,Nikolaos Dosis,Östersunds FK,Malmö FF,False,0
3,4,Nikolaos Dosis,Östersunds FK,Varbergs BoIS,True,1
4,5,Nikolaos Dosis,Östersunds FK,Mjällby AIF,False,0
5,6,Nikolaos Dosis,Östersunds FK,Djurgården,False,1
6,7,Nikolaos Dosis,Östersunds FK,AIK,True,0
7,8,Nikolaos Dosis,Östersunds FK,IK Sirius,True,1
8,9,Nikolaos Dosis,Östersunds FK,Degerfors IF,False,1
9,10,Nikolaos Dosis,Östersunds FK,IFK Göteborg,True,0
10,11,Nikolaos Dosis,Östersunds FK,IF Elfsborg,False,1
11,12,Nikolaos Dosis,Östersunds FK,Halmstads BK,True,3
12,13,Nikolaos Dosis,Östersunds FK,Hammarby,True,1
13,14,Nikolaos Dosis,Östersunds FK,BK Häcken,False,3
14,15,Nikolaos Dosis,Östersunds FK,IFK Norrköping,True,3
15,16,Nikolaos Dosis,Östersunds FK,Kalmar FF,True,0
0,1,Ahmed Awad,Östersunds FK,Kalmar FF,False,0
1,2,Ahmed Awad,Östersunds FK,Örebro SK,True,6
2,3,Ahmed Awad,Östersunds FK,Malmö FF,False,4
3,4,Ahmed Awad,Östersunds FK,Varbergs BoIS,True,0
4,5,Ahmed Awad,Östersunds FK,Mjällby AIF,False,0
5,6,Ahmed Awad,Östersunds FK,Djurgården,False,0
6,7,Ahmed Awad,Östersunds FK,AIK,True,0
7,8,Ahmed Awad,Östersunds FK,IK Sirius,True,0
8,9,Ahmed Awad,Östersunds FK,Degerfors IF,False,0
9,10,Ahmed Awad,Östersunds FK,IFK Göteborg,True,0
10,11,Ahmed Awad,Östersunds FK,IF Elfsborg,False,0
11,12,Ahmed Awad,Östersunds FK,Halmstads BK,True,1
12,13,Ahmed Awad,Östersunds FK,Hammarby,True,0
13,14,Ahmed Awad,Östersunds FK,BK Häcken,False,1
14,15,Ahmed Awad,Östersunds FK,IFK Norrköping,True,0
15,16,Ahmed Awad,Östersunds FK,Kalmar FF,True,0
0,1,Francis Jno-Baptiste,Östersunds FK,Kalmar FF,False,1
1,2,Francis Jno-Baptiste,Östersunds FK,Örebro SK,True,1
2,3,Francis Jno-Baptiste,Östersunds FK,Malmö FF,False,1
3,4,Francis Jno-Baptiste,Östersunds FK,Varbergs BoIS,True,1
4,5,Francis Jno-Baptiste,Östersunds FK,Mjällby AIF,False,2
5,6,Francis Jno-Baptiste,Östersunds FK,Djurgården,False,0
6,7,Francis Jno-Baptiste,Östersunds FK,AIK,True,0
7,8,Francis Jno-Baptiste,Östersunds FK,IK Sirius,True,0
8,9,Francis Jno-Baptiste,Östersunds FK,Degerfors IF,False,7
9,10,Francis Jno-Baptiste,Östersunds FK,IFK Göteborg,True,10
10,11,Francis Jno-Baptiste,Östersunds FK,IF Elfsborg,False,2
11,12,Francis Jno-Baptiste,Östersunds FK,Halmstads BK,True,3
12,13,Francis Jno-Baptiste,Östersunds FK,Hammarby,True,0
13,14,Francis Jno-Baptiste,Östersunds FK,BK Häcken,False,0
14,15,Francis Jno-Baptiste,Östersunds FK,IFK Norrköping,True,1
15,16,Francis Jno-Baptiste,Östersunds FK,Kalmar FF,True,0
0,1,Blair Turgott,Östersunds FK,Kalmar FF,False,2
1,2,Blair Turgott,Östersunds FK,Örebro SK,True,18
2,3,Blair Turgott,Östersunds FK,Malmö FF,False,4
3,4,Blair Turgott,Östersunds FK,Varbergs BoIS,True,2
4,5,Blair Turgott,Östersunds FK,Mjällby AIF,False,2
5,6,Blair Turgott,Östersunds FK,Djurgården,False,2
6,7,Blair Turgott,Östersunds FK,AIK,True,7
7,8,Blair Turgott,Östersunds FK,IK Sirius,True,9
8,9,Blair Turgott,Östersunds FK,Degerfors IF,False,0
9,10,Blair Turgott,Östersunds FK,IFK Göteborg,True,0
10,11,Blair Turgott,Östersunds FK,IF Elfsborg,False,0
11,12,Blair Turgott,Östersunds FK,Halmstads BK,True,0
12,13,Blair Turgott,Östersunds FK,Hammarby,True,2
13,14,Blair Turgott,Östersunds FK,BK Häcken,False,1
14,15,Blair Turgott,Östersunds FK,IFK Norrköping,True,2
15,16,Blair Turgott,Östersunds FK,Kalmar FF,True,0
0,1,Budimir Janosevic,AIK,Degerfors IF,True,8
1,2,Budimir Janosevic,AIK,IFK Göteborg,False,3
2,3,Budimir Janosevic,AIK,Hammarby,True,8
3,4,Budimir Janosevic,AIK,IF Elfsborg,True,7
4,5,Budimir Janosevic,AIK,IFK Norrköping,False,2
5,6,Budimir Janosevic,AIK,Malmö FF,True,4
6,7,Budimir Janosevic,AIK,Östersunds FK,False,2
7,8,Budimir Janosevic,AIK,Mjällby AIF,True,2
8,9,Budimir Janosevic,AIK,BK Häcken,False,2
9,10,Budimir Janosevic,AIK,Varbergs BoIS,True,3
10,11,Budimir Janosevic,AIK,Kalmar FF,True,8
11,12,Budimir Janosevic,AIK,Örebro SK,False,3
12,13,Budimir Janosevic,AIK,Halmstads BK,True,7
13,14,Budimir Janosevic,AIK,Djurgården,False,4
14,15,Budimir Janosevic,AIK,IK Sirius,False,8
15,16,Budimir Janosevic,AIK,BK Häcken,True,0
0,1,Kyriakos Stamatopoulos,AIK,Degerfors IF,True,0
1,2,Kyriakos Stamatopoulos,AIK,IFK Göteborg,False,0
2,3,Kyriakos Stamatopoulos,AIK,Hammarby,True,0
3,4,Kyriakos Stamatopoulos,AIK,IF Elfsborg,True,0
4,5,Kyriakos Stamatopoulos,AIK,IFK Norrköping,False,0
5,6,Kyriakos Stamatopoulos,AIK,Malmö FF,True,0
6,7,Kyriakos Stamatopoulos,AIK,Östersunds FK,False,0
7,8,Kyriakos Stamatopoulos,AIK,Mjällby AIF,True,0
8,9,Kyriakos Stamatopoulos,AIK,BK Häcken,False,0
9,10,Kyriakos Stamatopoulos,AIK,Varbergs BoIS,True,0
10,11,Kyriakos Stamatopoulos,AIK,Kalmar FF,True,0
11,12,Kyriakos Stamatopoulos,AIK,Örebro SK,False,0
12,13,Kyriakos Stamatopoulos,AIK,Halmstads BK,True,0
13,14,Kyriakos Stamatopoulos,AIK,Djurgården,False,0
14,15,Kyriakos Stamatopoulos,AIK,IK Sirius,False,0
15,16,Kyriakos Stamatopoulos,AIK,BK Häcken,True,0
0,1,Jakob Haugaard,AIK,Degerfors IF,True,0
1,2,Jakob Haugaard,AIK,IFK Göteborg,False,0
2,3,Jakob Haugaard,AIK,Hammarby,True,0
3,4,Jakob Haugaard,AIK,IF Elfsborg,True,0
4,5,Jakob Haugaard,AIK,IFK Norrköping,False,0
5,6,Jakob Haugaard,AIK,Malmö FF,True,0
6,7,Jakob Haugaard,AIK,Östersunds FK,False,0
7,8,Jakob Haugaard,AIK,Mjällby AIF,True,0
8,9,Jakob Haugaard,AIK,BK Häcken,False,0
9,10,Jakob Haugaard,AIK,Varbergs BoIS,True,0
10,11,Jakob Haugaard,AIK,Kalmar FF,True,0
11,12,Jakob Haugaard,AIK,Örebro SK,False,0
12,13,Jakob Haugaard,AIK,Halmstads BK,True,0
13,14,Jakob Haugaard,AIK,Djurgården,False,0
14,15,Jakob Haugaard,AIK,IK Sirius,False,0
15,16,Jakob Haugaard,AIK,BK Häcken,True,0
0,1,Felix Michel,AIK,Degerfors IF,True,0
1,2,Felix Michel,AIK,IFK Göteborg,False,0
2,3,Felix Michel,AIK,Hammarby,True,0
3,4,Felix Michel,AIK,IF Elfsborg,True,0
4,5,Felix Michel,AIK,IFK Norrköping,False,0
5,6,Felix Michel,AIK,Malmö FF,True,0
6,7,Felix Michel,AIK,Östersunds FK,False,0
7,8,Felix Michel,AIK,Mjällby AIF,True,0
8,9,Felix Michel,AIK,BK Häcken,False,0
9,10,Felix Michel,AIK,Varbergs BoIS,True,0
10,11,Felix Michel,AIK,Kalmar FF,True,0
11,12,Felix Michel,AIK,Örebro SK,False,0
12,13,Felix Michel,AIK,Halmstads BK,True,0
13,14,Felix Michel,AIK,Djurgården,False,0
14,15,Felix Michel,AIK,IK Sirius,False,0
15,16,Felix Michel,AIK,BK Häcken,True,0
0,1,Eric Kahl,AIK,Degerfors IF,True,0
1,2,Eric Kahl,AIK,IFK Göteborg,False,0
2,3,Eric Kahl,AIK,Hammarby,True,0
3,4,Eric Kahl,AIK,IF Elfsborg,True,0
4,5,Eric Kahl,AIK,IFK Norrköping,False,0
5,6,Eric Kahl,AIK,Malmö FF,True,0
6,7,Eric Kahl,AIK,Östersunds FK,False,0
7,8,Eric Kahl,AIK,Mjällby AIF,True,0
8,9,Eric Kahl,AIK,BK Häcken,False,1
9,10,Eric Kahl,AIK,Varbergs BoIS,True,2
10,11,Eric Kahl,AIK,Kalmar FF,True,1
11,12,Eric Kahl,AIK,Örebro SK,False,0
12,13,Eric Kahl,AIK,Halmstads BK,True,0
13,14,Eric Kahl,AIK,Djurgården,False,0
14,15,Eric Kahl,AIK,IK Sirius,False,0
15,16,Eric Kahl,AIK,BK Häcken,True,0
0,1,Sotirios Papagiannopoulos,AIK,Degerfors IF,True,7
1,2,Sotirios Papagiannopoulos,AIK,IFK Göteborg,False,2
2,3,Sotirios Papagiannopoulos,AIK,Hammarby,True,7
3,4,Sotirios Papagiannopoulos,AIK,IF Elfsborg,True,8
4,5,Sotirios Papagiannopoulos,AIK,IFK Norrköping,False,3
5,6,Sotirios Papagiannopoulos,AIK,Malmö FF,True,3
6,7,Sotirios Papagiannopoulos,AIK,Östersunds FK,False,4
7,8,Sotirios Papagiannopoulos,AIK,Mjällby AIF,True,1
8,9,Sotirios Papagiannopoulos,AIK,BK Häcken,False,1
9,10,Sotirios Papagiannopoulos,AIK,Varbergs BoIS,True,3
10,11,Sotirios Papagiannopoulos,AIK,Kalmar FF,True,7
11,12,Sotirios Papagiannopoulos,AIK,Örebro SK,False,0
12,13,Sotirios Papagiannopoulos,AIK,Halmstads BK,True,8
13,14,Sotirios Papagiannopoulos,AIK,Djurgården,False,2
14,15,Sotirios Papagiannopoulos,AIK,IK Sirius,False,8
15,16,Sotirios Papagiannopoulos,AIK,BK Häcken,True,9
0,1,Per Karlsson,AIK,Degerfors IF,True,0
1,2,Per Karlsson,AIK,IFK Göteborg,False,0
2,3,Per Karlsson,AIK,Hammarby,True,0
3,4,Per Karlsson,AIK,IF Elfsborg,True,0
4,5,Per Karlsson,AIK,IFK Norrköping,False,0
5,6,Per Karlsson,AIK,Malmö FF,True,0
6,7,Per Karlsson,AIK,Östersunds FK,False,1
7,8,Per Karlsson,AIK,Mjällby AIF,True,0
8,9,Per Karlsson,AIK,BK Häcken,False,0
9,10,Per Karlsson,AIK,Varbergs BoIS,True,0
10,11,Per Karlsson,AIK,Kalmar FF,True,0
11,12,Per Karlsson,AIK,Örebro SK,False,0
12,13,Per Karlsson,AIK,Halmstads BK,True,1
13,14,Per Karlsson,AIK,Djurgården,False,1
14,15,Per Karlsson,AIK,IK Sirius,False,0
15,16,Per Karlsson,AIK,BK Häcken,True,1
0,1,Erick Otieno,AIK,Degerfors IF,True,11
1,2,Erick Otieno,AIK,IFK Göteborg,False,3
2,3,Erick Otieno,AIK,Hammarby,True,8
3,4,Erick Otieno,AIK,IF Elfsborg,True,7
4,5,Erick Otieno,AIK,IFK Norrköping,False,2
5,6,Erick Otieno,AIK,Malmö FF,True,3
6,7,Erick Otieno,AIK,Östersunds FK,False,3
7,8,Erick Otieno,AIK,Mjällby AIF,True,2
8,9,Erick Otieno,AIK,BK Häcken,False,4
9,10,Erick Otieno,AIK,Varbergs BoIS,True,8
10,11,Erick Otieno,AIK,Kalmar FF,True,7
11,12,Erick Otieno,AIK,Örebro SK,False,3
12,13,Erick Otieno,AIK,Halmstads BK,True,10
13,14,Erick Otieno,AIK,Djurgården,False,1
14,15,Erick Otieno,AIK,IK Sirius,False,0
15,16,Erick Otieno,AIK,BK Häcken,True,4
0,1,Jetmir Haliti,AIK,Degerfors IF,True,0
1,2,Jetmir Haliti,AIK,IFK Göteborg,False,0
2,3,Jetmir Haliti,AIK,Hammarby,True,0
3,4,Jetmir Haliti,AIK,IF Elfsborg,True,0
4,5,Jetmir Haliti,AIK,IFK Norrköping,False,1
5,6,Jetmir Haliti,AIK,Malmö FF,True,0
6,7,Jetmir Haliti,AIK,Östersunds FK,False,0
7,8,Jetmir Haliti,AIK,Mjällby AIF,True,1
8,9,Jetmir Haliti,AIK,BK Häcken,False,0
9,10,Jetmir Haliti,AIK,Varbergs BoIS,True,0
10,11,Jetmir Haliti,AIK,Kalmar FF,True,0
11,12,Jetmir Haliti,AIK,Örebro SK,False,0
12,13,Jetmir Haliti,AIK,Halmstads BK,True,0
13,14,Jetmir Haliti,AIK,Djurgården,False,0
14,15,Jetmir Haliti,AIK,IK Sirius,False,0
15,16,Jetmir Haliti,AIK,BK Häcken,True,0
0,1,Mikael Lustig,AIK,Degerfors IF,True,8
1,2,Mikael Lustig,AIK,IFK Göteborg,False,1
2,3,Mikael Lustig,AIK,Hammarby,True,7
3,4,Mikael Lustig,AIK,IF Elfsborg,True,6
4,5,Mikael Lustig,AIK,IFK Norrköping,False,0
5,6,Mikael Lustig,AIK,Malmö FF,True,2
6,7,Mikael Lustig,AIK,Östersunds FK,False,2
7,8,Mikael Lustig,AIK,Mjällby AIF,True,3
8,9,Mikael Lustig,AIK,BK Häcken,False,0
9,10,Mikael Lustig,AIK,Varbergs BoIS,True,3
10,11,Mikael Lustig,AIK,Kalmar FF,True,6
11,12,Mikael Lustig,AIK,Örebro SK,False,2
12,13,Mikael Lustig,AIK,Halmstads BK,True,7
13,14,Mikael Lustig,AIK,Djurgården,False,3
14,15,Mikael Lustig,AIK,IK Sirius,False,5
15,16,Mikael Lustig,AIK,BK Häcken,True,3
0,1,Robin Tihi,AIK,Degerfors IF,True,0
1,2,Robin Tihi,AIK,IFK Göteborg,False,0
2,3,Robin Tihi,AIK,Hammarby,True,0
3,4,Robin Tihi,AIK,IF Elfsborg,True,0
4,5,Robin Tihi,AIK,IFK Norrköping,False,0
5,6,Robin Tihi,AIK,Malmö FF,True,0
6,7,Robin Tihi,AIK,Östersunds FK,False,0
7,8,Robin Tihi,AIK,Mjällby AIF,True,0
8,9,Robin Tihi,AIK,BK Häcken,False,0
9,10,Robin Tihi,AIK,Varbergs BoIS,True,0
10,11,Robin Tihi,AIK,Kalmar FF,True,0
11,12,Robin Tihi,AIK,Örebro SK,False,0
12,13,Robin Tihi,AIK,Halmstads BK,True,0
13,14,Robin Tihi,AIK,Djurgården,False,0
14,15,Robin Tihi,AIK,IK Sirius,False,0
15,16,Robin Tihi,AIK,BK Häcken,True,0
0,1,Lucas Forsberg,AIK,Degerfors IF,True,0
1,2,Lucas Forsberg,AIK,IFK Göteborg,False,0
2,3,Lucas Forsberg,AIK,Hammarby,True,0
3,4,Lucas Forsberg,AIK,IF Elfsborg,True,0
4,5,Lucas Forsberg,AIK,IFK Norrköping,False,0
5,6,Lucas Forsberg,AIK,Malmö FF,True,0
6,7,Lucas Forsberg,AIK,Östersunds FK,False,0
7,8,Lucas Forsberg,AIK,Mjällby AIF,True,0
8,9,Lucas Forsberg,AIK,BK Häcken,False,0
9,10,Lucas Forsberg,AIK,Varbergs BoIS,True,0
10,11,Lucas Forsberg,AIK,Kalmar FF,True,0
11,12,Lucas Forsberg,AIK,Örebro SK,False,0
12,13,Lucas Forsberg,AIK,Halmstads BK,True,0
13,14,Lucas Forsberg,AIK,Djurgården,False,0
14,15,Lucas Forsberg,AIK,IK Sirius,False,0
15,16,Lucas Forsberg,AIK,BK Häcken,True,0
0,1,Sebastian Larsson,AIK,Degerfors IF,True,7
1,2,Sebastian Larsson,AIK,IFK Göteborg,False,4
2,3,Sebastian Larsson,AIK,Hammarby,True,8
3,4,Sebastian Larsson,AIK,IF Elfsborg,True,6
4,5,Sebastian Larsson,AIK,IFK Norrköping,False,3
5,6,Sebastian Larsson,AIK,Malmö FF,True,2
6,7,Sebastian Larsson,AIK,Östersunds FK,False,0
7,8,Sebastian Larsson,AIK,Mjällby AIF,True,1
8,9,Sebastian Larsson,AIK,BK Häcken,False,0
9,10,Sebastian Larsson,AIK,Varbergs BoIS,True,4
10,11,Sebastian Larsson,AIK,Kalmar FF,True,11
11,12,Sebastian Larsson,AIK,Örebro SK,False,7
12,13,Sebastian Larsson,AIK,Halmstads BK,True,6
13,14,Sebastian Larsson,AIK,Djurgården,False,11
14,15,Sebastian Larsson,AIK,IK Sirius,False,4
15,16,Sebastian Larsson,AIK,BK Häcken,True,0
0,1,Saku Ylätupa,AIK,Degerfors IF,True,11
1,2,Saku Ylätupa,AIK,IFK Göteborg,False,2
2,3,Saku Ylätupa,AIK,Hammarby,True,4
3,4,Saku Ylätupa,AIK,IF Elfsborg,True,3
4,5,Saku Ylätupa,AIK,IFK Norrköping,False,2
5,6,Saku Ylätupa,AIK,Malmö FF,True,2
6,7,Saku Ylätupa,AIK,Östersunds FK,False,10
7,8,Saku Ylätupa,AIK,Mjällby AIF,True,7
8,9,Saku Ylätupa,AIK,BK Häcken,False,2
9,10,Saku Ylätupa,AIK,Varbergs BoIS,True,0
10,11,Saku Ylätupa,AIK,Kalmar FF,True,1
11,12,Saku Ylätupa,AIK,Örebro SK,False,2
12,13,Saku Ylätupa,AIK,Halmstads BK,True,0
13,14,Saku Ylätupa,AIK,Djurgården,False,0
14,15,Saku Ylätupa,AIK,IK Sirius,False,0
15,16,Saku Ylätupa,AIK,BK Häcken,True,0
0,1,Ebenezer Ofori,AIK,Degerfors IF,True,0
1,2,Ebenezer Ofori,AIK,IFK Göteborg,False,1
2,3,Ebenezer Ofori,AIK,Hammarby,True,1
3,4,Ebenezer Ofori,AIK,IF Elfsborg,True,1
4,5,Ebenezer Ofori,AIK,IFK Norrköping,False,2
5,6,Ebenezer Ofori,AIK,Malmö FF,True,0
6,7,Ebenezer Ofori,AIK,Östersunds FK,False,3
7,8,Ebenezer Ofori,AIK,Mjällby AIF,True,0
8,9,Ebenezer Ofori,AIK,BK Häcken,False,0
9,10,Ebenezer Ofori,AIK,Varbergs BoIS,True,1
10,11,Ebenezer Ofori,AIK,Kalmar FF,True,0
11,12,Ebenezer Ofori,AIK,Örebro SK,False,0
12,13,Ebenezer Ofori,AIK,Halmstads BK,True,0
13,14,Ebenezer Ofori,AIK,Djurgården,False,0
14,15,Ebenezer Ofori,AIK,IK Sirius,False,0
15,16,Ebenezer Ofori,AIK,BK Häcken,True,1
0,1,Bilal Hussein,AIK,Degerfors IF,True,5
1,2,Bilal Hussein,AIK,IFK Göteborg,False,3
2,3,Bilal Hussein,AIK,Hammarby,True,5
3,4,Bilal Hussein,AIK,IF Elfsborg,True,4
4,5,Bilal Hussein,AIK,IFK Norrköping,False,3
5,6,Bilal Hussein,AIK,Malmö FF,True,2
6,7,Bilal Hussein,AIK,Östersunds FK,False,2
7,8,Bilal Hussein,AIK,Mjällby AIF,True,3
8,9,Bilal Hussein,AIK,BK Häcken,False,3
9,10,Bilal Hussein,AIK,Varbergs BoIS,True,2
10,11,Bilal Hussein,AIK,Kalmar FF,True,2
11,12,Bilal Hussein,AIK,Örebro SK,False,3
12,13,Bilal Hussein,AIK,Halmstads BK,True,4
13,14,Bilal Hussein,AIK,Djurgården,False,5
14,15,Bilal Hussein,AIK,IK Sirius,False,3
15,16,Bilal Hussein,AIK,BK Häcken,True,7
0,1,Tom Strannegård,AIK,Degerfors IF,True,1
1,2,Tom Strannegård,AIK,IFK Göteborg,False,1
2,3,Tom Strannegård,AIK,Hammarby,True,0
3,4,Tom Strannegård,AIK,IF Elfsborg,True,1
4,5,Tom Strannegård,AIK,IFK Norrköping,False,0
5,6,Tom Strannegård,AIK,Malmö FF,True,0
6,7,Tom Strannegård,AIK,Östersunds FK,False,8
7,8,Tom Strannegård,AIK,Mjällby AIF,True,2
8,9,Tom Strannegård,AIK,BK Häcken,False,1
9,10,Tom Strannegård,AIK,Varbergs BoIS,True,0
10,11,Tom Strannegård,AIK,Kalmar FF,True,0
11,12,Tom Strannegård,AIK,Örebro SK,False,0
12,13,Tom Strannegård,AIK,Halmstads BK,True,0
13,14,Tom Strannegård,AIK,Djurgården,False,0
14,15,Tom Strannegård,AIK,IK Sirius,False,4
15,16,Tom Strannegård,AIK,BK Häcken,True,1
0,1,Nabil Bahoui,AIK,Degerfors IF,True,8
1,2,Nabil Bahoui,AIK,IFK Göteborg,False,2
2,3,Nabil Bahoui,AIK,Hammarby,True,9
3,4,Nabil Bahoui,AIK,IF Elfsborg,True,4
4,5,Nabil Bahoui,AIK,IFK Norrköping,False,2
5,6,Nabil Bahoui,AIK,Malmö FF,True,1
6,7,Nabil Bahoui,AIK,Östersunds FK,False,0
7,8,Nabil Bahoui,AIK,Mjällby AIF,True,0
8,9,Nabil Bahoui,AIK,BK Häcken,False,0
9,10,Nabil Bahoui,AIK,Varbergs BoIS,True,2
10,11,Nabil Bahoui,AIK,Kalmar FF,True,3
11,12,Nabil Bahoui,AIK,Örebro SK,False,7
12,13,Nabil Bahoui,AIK,Halmstads BK,True,1
13,14,Nabil Bahoui,AIK,Djurgården,False,1
14,15,Nabil Bahoui,AIK,IK Sirius,False,3
15,16,Nabil Bahoui,AIK,BK Häcken,True,0
0,1,Filip Rogic,AIK,Degerfors IF,True,0
1,2,Filip Rogic,AIK,IFK Göteborg,False,0
2,3,Filip Rogic,AIK,Hammarby,True,0
3,4,Filip Rogic,AIK,IF Elfsborg,True,0
4,5,Filip Rogic,AIK,IFK Norrköping,False,0
5,6,Filip Rogic,AIK,Malmö FF,True,0
6,7,Filip Rogic,AIK,Östersunds FK,False,0
7,8,Filip Rogic,AIK,Mjällby AIF,True,0
8,9,Filip Rogic,AIK,BK Häcken,False,1
9,10,Filip Rogic,AIK,Varbergs BoIS,True,6
10,11,Filip Rogic,AIK,Kalmar FF,True,3
11,12,Filip Rogic,AIK,Örebro SK,False,3
12,13,Filip Rogic,AIK,Halmstads BK,True,1
13,14,Filip Rogic,AIK,Djurgården,False,2
14,15,Filip Rogic,AIK,IK Sirius,False,1
15,16,Filip Rogic,AIK,BK Häcken,True,0
0,1,Erik Ring,AIK,Degerfors IF,True,0
1,2,Erik Ring,AIK,IFK Göteborg,False,0
2,3,Erik Ring,AIK,Hammarby,True,0
3,4,Erik Ring,AIK,IF Elfsborg,True,0
4,5,Erik Ring,AIK,IFK Norrköping,False,1
5,6,Erik Ring,AIK,Malmö FF,True,0
6,7,Erik Ring,AIK,Östersunds FK,False,1
7,8,Erik Ring,AIK,Mjällby AIF,True,0
8,9,Erik Ring,AIK,BK Häcken,False,1
9,10,Erik Ring,AIK,Varbergs BoIS,True,0
